(2, 'pta1')
panel = 1
(0, 'NLO($E_T/4$)')
(5, 275.0, 0.9913786587970537, 0.09511152497216657)
(6, 325.0, 0.9910666906261985, 0.09946970764680318)
(7, 375.0, 0.9927529301089079, 0.09284163738248641)
(8, 425.0, 0.9934097517659086, 0.09068820753372697)
(9, 475.0, 0.9943706662198327, 0.08491660749935892)
(10, 525.0, 0.9961564926235068, 0.07542858302753974)
(11, 575.0, 0.9959261283698815, 0.0761162164461282)
(12, 625.0, 0.9935575476132367, 0.07806593787970906)
(13, 675.0, 0.9941528669799744, 0.07215016690452902)
(14, 725.0, 0.9941331241853402, 0.06628985168689094)
(15, 775.0, 0.9922651352383169, 0.06323419240481543)
(16, 825.0, 0.9902258068506095, 0.06463768143086013)
(17, 875.0, 0.9837200542558069, 0.10159136880269526)
(18, 925.0, 0.9934028603647576, 0.07341753335671675)
(19, 975.0, 0.9900953135686631, 0.07015814473890436)
(2, 'NLO($m_t$)')
(0, 25.0, 0.9841615822554037, 0.06345697603001732)
(1, 75.0, 0.9770121734852429, 0.07265333261031981)
(2, 125.0, 0.9818943221625815, 0.06856328614659246)
(3, 175.0, 0.9870620360815546, 0.062379959260724815)
(4, 225.0, 0.9880946438371625, 0.058341194126920515)
(5, 275.0, 0.9869349564662404, 0.0554588561208198)
(6, 325.0, 0.9847126157710374, 0.052674029195178385)
(7, 375.0, 0.9822180034856647, 0.0532791868957444)
(8, 425.0, 0.9799422465871511, 0.050936055998322405)
(9, 475.0, 0.9770280809717227, 0.05721031088886175)
(10, 525.0, 0.9741761272860746, 0.06250423706090169)
(11, 575.0, 0.973000134036587, 0.0734446197023666)
(12, 625.0, 0.9692526491223566, 0.08832476922773735)
(13, 675.0, 0.9658233438283536, 0.09333873022485517)
(14, 725.0, 0.9679527840754231, 0.09906756851829301)
(15, 775.0, 0.9766332663895283, 0.0945225413065357)
(16, 825.0, 0.9507853868442973, 0.1338957922624998)
(17, 875.0, 0.9608625795310319, 0.16585828144128678)
(18, 925.0, 0.9632837016427929, 0.12639983330892013)
(19, 975.0, 0.9714086879112286, 0.13014147408401233)
panel = 2
(3, 'skip')
(0, 25.0, 1.0, 0.2868740881131637)
(1, 75.0, 1.0, 0.29142867821299734)
(2, 125.0, 1.0, 0.29827271177610415)
(3, 175.0, 1.0, 0.30734912654401647)
(4, 225.0, 1.0, 0.31724094831990124)
(5, 275.0, 1.0, 0.32704715615569535)
(6, 325.0, 1.0, 0.336333014039927)
(7, 375.0, 1.0, 0.3450531557283456)
(8, 425.0, 1.0, 0.35260832252901175)
(9, 475.0, 1.0, 0.36020598435052076)
(10, 525.0, 1.0, 0.3669828607473484)
(11, 575.0, 1.0, 0.3735079061910449)
(12, 625.0, 1.0, 0.37902270328178744)
(13, 675.0, 1.0, 0.38503517080359706)
(14, 725.0, 1.0, 0.38989610439003464)
(15, 775.0, 1.0, 0.39439583990778515)
(16, 825.0, 1.0, 0.3998515644261893)
(17, 875.0, 1.0, 0.4037302757247112)
(18, 925.0, 1.0, 0.4084599405095306)
(19, 975.0, 1.0, 0.41237802944921165)
(4, 'skip')
(0, 25.0, 1.0, 0.29820445717555866)
(1, 75.0, 1.0, 0.3031665137245303)
(2, 125.0, 1.0, 0.3095700779789523)
(3, 175.0, 1.0, 0.31817737548256075)
(4, 225.0, 1.0, 0.3277532465142541)
(5, 275.0, 1.0, 0.3374124191579002)
(6, 325.0, 1.0, 0.34656495849054014)
(7, 375.0, 1.0, 0.3552000360796046)
(8, 425.0, 1.0, 0.36261857172027834)
(9, 475.0, 1.0, 0.3701887650439375)
(10, 525.0, 1.0, 0.3767358243010088)
(11, 575.0, 1.0, 0.3833271869780832)
(12, 625.0, 1.0, 0.3884325342667516)
(13, 675.0, 1.0, 0.39454682427115606)
(14, 725.0, 1.0, 0.3988113285350181)
(15, 775.0, 1.0, 0.40346520942295827)
(16, 825.0, 1.0, 0.4087554558310016)
(17, 875.0, 1.0, 0.41262239280966484)
(18, 925.0, 1.0, 0.41694713720707455)
(19, 975.0, 1.0, 0.4192579459148591)
(5, 'skip')
(0, 25.0, 1.0, 0.2751863940022341)
(1, 75.0, 1.0, 0.28036981673652117)
(2, 125.0, 1.0, 0.288256146409976)
(3, 175.0, 1.0, 0.2986358342493787)
(4, 225.0, 1.0, 0.30988611739506067)
(5, 275.0, 1.0, 0.32123379278352715)
(6, 325.0, 1.0, 0.3320848941788723)
(7, 375.0, 1.0, 0.3425892005861173)
(8, 425.0, 1.0, 0.35186023866085225)
(9, 475.0, 1.0, 0.3615428762037938)
(10, 525.0, 1.0, 0.36999642240196695)
(11, 575.0, 1.0, 0.3781520646895462)
(12, 625.0, 1.0, 0.38537536420803176)
(13, 675.0, 1.0, 0.3934666173740238)
(14, 725.0, 1.0, 0.39941268596678836)
(15, 775.0, 1.0, 0.40579436698643034)
(16, 825.0, 1.0, 0.4132536327655829)
(17, 875.0, 1.0, 0.418461561943436)
(18, 925.0, 1.0, 0.4239893600987821)
(19, 975.0, 1.0, 0.42987873499533924)
